gamma_fit,theta_fit
736.4919213933333,0.9328002713633333
721.2892742,0.9328002713633333
695.6926367333333,0.9039907335083334
689.6558754266666,0.5765061322033332
678.5295154216667,1.06133526093
669.3148087083333,1.1549874775716666
646.9527823833333,1.02067099349
630.5223956016667,0.8668796903883332
616.4202039033332,1.0941999787133334
602.7310909266666,1.4117975701966667
612.7644696450001,1.2683480865533334
598.51427494,0.9115291572249998
585.6035900383333,1.0315343939050001
573.7698362733333,2.1614534687266667
560.1965479266667,2.791919759008333
547.2524867449999,2.9716467692383333
534.8951982366667,2.05174224442
516.8221768766666,1.79297747508
556.4913085266666,1.6530983373383332
548.8297974466667,1.0942178790283332
540.9446360633334,0.8023816993616667
538.1401571833333,0.44414643879
652.1930488166668,0.90720644599
653.4046600800001,0.9773917944233333
646.571086125,0.74875841758
641.6121809383333,0.6301641427416667
653.038215155,0.49230765120000003
681.84786886,0.7570971975599999
686.2460748033334,1.1579001513816667
682.9120244100001,1.1579001513816667
646.5663556433333,1.1579001513816667
644.2230196116667,1.1579001513816667
609.8336994900001,1.6914877047999999
602.3453946349999,1.8384292501833333
578.7738611883333,1.9032750389666666
557.654779815,2.48612331385
443.8445766249999,2.16545865875
418.1698314383334,2.384000733
409.54929606666667,2.09195880595
411.52319042166664,1.4030655166866666
296.48591768333335,2.1477761674333338
306.85198655000005,2.5325220885
305.71527334333337,2.296625994266667
286.922836425,1.485751605835
779.1346145433333,0.9328002713633333
774.982284425,0.9328002713633333
766.0198043516666,0.9328002713633333
752.4864622383334,0.9328002713633333
725.4036397516667,0.7691135328333333
716.5491614416667,0.7961914128383334
697.3286630033334,1.1549874775716666
689.9073505766667,1.1524252605866667
660.374059705,0.9648734994916668
641.278902885,1.5745471213783333
627.8632195933334,2.882139922671666
611.5653472866667,2.9829112161033335
618.7585389433334,2.981932873485
602.86423932,2.7583363728583334
585.3615413133333,2.4881378217866668
575.751153375,2.66651712449
564.2254047666667,2.9829112161033335
551.76034897,2.8691481933549996
533.0397366583333,1.9197685468800003
512.5470118216666,1.7928985585133332
553.1165741183333,1.8104320514483334
545.6460183433334,1.1535662484233336
540.5096784733333,0.9989610766449999
534.854189585,0.47428001716499996
653.0249398633333,1.0060559784116667
641.6446772300001,1.4370274591833332
630.1041874716667,1.4774625989666668
635.4493751416668,0.9053766137333333
654.5417085466667,0.6943118232866666
671.3601963416667,0.733138474315
666.2124405699999,1.1185060799583333
658.3023789933333,1.1579001513816667
635.6823715416666,1.1595132523083334
635.1301068383333,1.7246547884166665
592.67434894,2.0708489674
596.2444250683333,2.07699321105
582.627347005,2.3646078999333335
573.2266003716667,2.6201280816333337
451.1408445283333,2.7493854595
414.3533642666667,3.0469909910833333
406.50488358,2.5795090094499997
406.5718464566666,2.1376644835166667
719.554851265,0.9328002713633333
815.8700639666666,0.9328002713633333
815.70451109,0.9328002713633333
717.5824786066668,0.9328002713633333
743.3798052933332,0.9097710499633334
755.5210284966666,0.7680262685150001
731.6221556333333,0.9709596827316667
682.8798045416667,0.883959977625
671.0485782866666,0.9106151322583333
672.5075841316666,0.8567369162316666
658.7647168000001,1.5420880920816669
660.5655277616665,1.5973332674533334
639.2705020866667,2.6596449605283334
623.9936328533333,2.9829112161033335
606.5020988883333,2.908471034068333
581.8146355350001,1.6742902907316668
585.1092497266667,1.1982366680233332
572.8125954333334,2.4143302836
556.3645473916667,1.5216016749783332
536.5898419333334,0.856553751825
521.4058058366667,1.5948073825583333
562.3057181833334,1.8108767924483333
551.49733287,1.192877856165
549.7465505116668,0.9235610582983332
590.3620101616667,1.1057352311866666
650.3014621383334,1.1526945389516667
634.8108696033333,1.6374561316333331
633.0907822283333,1.6434756217000002
647.9256304416666,0.9788130442333333
647.4646223566666,0.9070351983016666
639.544067295,1.2262685943666667
604.8302658466667,1.1560880222033332
631.3836149983333,1.1579001513816667
611.8102648433334,1.1873582822666666
609.9689469516667,1.9557987760166666
577.1371840183333,2.07699321105
566.8127953566667,2.0519622019166666
548.5649348416666,2.0285544748833333
544.3047297433334,2.5115291134333333
336.61938526166665,3.2629879189333333
311.71520730500004,2.938863684816667
395.09595815333336,3.3049441282833336
401.19379442166667,2.7243799848666663
770.0291156133333,1.34199360901
763.6880247449999,1.2817240886883332
761.4045815716667,1.1684180341366668
744.6825568216667,1.0225755839383335
729.17471908,1.01646878298
754.837611555,0.8247612963666667
727.9775384899999,0.7372781175366666
714.2913831916667,1.13651402408
698.45497677,1.319337805605
720.5717832383333,1.24311143038
696.967733935,1.294899570355
674.6466779166667,1.9712216672166667
650.3361370866667,2.425110429685
623.09532671,2.420387106288333
601.6699806016667,2.0061253923
587.9068193383333,1.1400090592066665
582.6113512816667,1.0959360693616667
581.0010721766666,1.0101882364216666
565.0177063699999,0.8094548174633334
549.3686226033333,0.8796010598266666
534.702701875,1.7574538088783331
632.1268922566667,1.2209918465183334
624.2802629966666,1.3170431546149999
615.9046512883333,1.372281318268333
595.2309298733334,1.3726633393983332
611.7746861433333,1.2536530080966668
609.5730391483334,1.6341797971666667
603.6344182616667,1.534293157786667
599.102194625,0.7559469864666667
614.5936163716667,1.2337685806316667
598.6086783966666,1.4539701224683335
609.8860189183333,1.1588902805899999
612.0008762900001,1.1579001513816667
610.2721950966666,1.1579001513816667
618.3902624033333,1.9032843346500001
472.53738038499995,2.07699321105
464.1870516083334,2.1764671007166667
453.39471819666664,2.4556986463
459.3768286833333,2.5042717799833336
316.42948895166666,2.67829084145
296.64585837,2.443889963633333
296.254009565,3.718130041633333
295.14697540000003,3.048630707533333
793.6209474616667,1.7717831356283331
788.9477154166667,1.8029500495033335
784.5171620716667,1.6147016076316667
